,code,score,ranking,ra,dec,lens_spec_z,lens_cw_photo_z_med,lens_cw_stmass_med,einstein_radius,F115W_lens_magnitude_ab,F150W_lens_magnitude_ab,F277W_lens_magnitude_ab,F444W_lens_magnitude_ab,F115W_source_magnitude_ab,F150W_source_magnitude_ab,F277W_source_magnitude_ab,F444W_source_magnitude_ab,F115W_magnification,F150W_magnification,F277W_magnification,F444W_magnification
347,COSJ100034+021133,S01,SUUXXX,150.143320438592,2.1926248272378417,0.7999600172042847,0.8,11.2,0.6061974277457601,19.49876335765741,18.805647545548407,16.53161312681061,16.976250389773153,24.038848785580992,23.158671818345343,22.29953281698486,22.79486881572938,1.8984175861701804,2.0529492271645395,2.2230441029348924,2.190443835065805
348,COSJ100001+021455,S01,SUUXXX,150.00596033437833,2.2487973493847417,0.930299997329712,0.9361,9.9119,0.6627598495983567,21.793862764839844,21.68233731799636,19.44404341485063,19.811728681909475,25.12756163225179,24.84749461398996,23.55037423525522,23.875393008128903,3.380179597586907,3.81617223251741,2.7908478996810167,3.775095383580328
349,COSJ095944+020652,S01,SUUUXX,149.933337405694,2.1145849474317115,,,,0.9234624607176567,,19.601017478493397,16.961552517014294,17.390370802766284,,22.168526442562683,19.837672915017244,21.983232533758283,,2.1086431799840004,2.387637049536418,2.2598768305795245
350,COSJ100130+021315,S01,BXXXXX,150.37589312642262,2.221090908679359,0.9146000146865844,-99.0,-99.0,0.9631711484082647,,,18.81036845873005,29.32105953780604,,,22.694119543709583,inf,,,2.964967110693027,nan
351,COSJ100116+020221,S01,BXXXXX,150.31917308997365,2.0394027302431934,0.9940999746322632,0.9505,9.8755,0.5484840981322272,22.065134336730438,21.07976124653723,18.455697047283397,18.265305798278355,23.219835678167858,22.60067228713924,21.658920750772356,21.41231212996133,2.5538055105318507,2.481867395260337,3.0519775371269433,2.50069555587131
352,COSJ100115+022423,S01,BXXXXX,150.31519474418448,2.406501475361168,0.1243128702044487,0.1165,9.00051,,,,,,,,,,,,,
353,COSJ100043+015638,S01,BXXXXX,150.18324918086773,1.9440005103240456,1.1943000555038452,1.1814,10.0321,,,,,,,,,,,,,
354,COSJ095929+020338,S01,BXXXXX,149.8738635616284,2.060782668034294,1.180299997329712,1.1792,11.3,,,,,,,,,,,,,
355,COSJ100143+020435,S01,BUXXXX,150.43043646069395,2.0764585419989707,0.3111999928951263,0.3031,9.2,,,,,,,,,,,,,
356,COSJ100111+020157,S01,BUXXXX,150.29762826271866,2.032617734531473,-99.0,0.8767,9.80431,0.618530258043666,22.04071196145325,21.695206134455674,19.29972251994216,19.32800792283566,24.824691596142454,24.54418226939933,22.764082742761193,23.37919503475196,2.3985542783962392,3.462659941307577,3.153318375219272,3.391531482149432
357,COSJ100103+015121,S01,BUXXXX,150.26663996179252,1.8560769676738975,1.1425000429153442,0.9983,10.35509,1.0223187276306187,21.67501369662213,21.09382478242503,18.816969080146457,18.78342678139471,24.746260004120714,24.41601038164863,22.517254158250676,22.56900359789322,3.5824847541468126,3.7902770803887926,0.7233204875563581,1.6054312829709878
358,COSJ100103+014614,S01,BUXXXX,150.26383553815953,1.7705710104641768,0.5267999768257141,0.5195,9.70397,0.7975089369286974,20.687300422343483,20.57172730575376,18.532067340243984,18.858260563802816,23.897453169803274,23.38566337230349,22.463465707612514,23.780921677535268,3.599849197793077,3.643625508490559,4.086929687824784,4.19061323759721
359,COSJ100059+020519,S01,BUXXXX,150.24762775079242,2.0886988579060257,-99.0,1.1583,10.44935,1.861358560422126,,,18.754257311295312,,,,37.28900621222217,,,,21.05021773460054,
360,COSJ100021+014905,S01,BUXXXX,150.08985994244796,1.8182173895182223,0.4223000109195709,0.4302,9.4501,0.4621278201549066,,20.870576372367598,19.038372413807664,,,24.23946755438227,23.703279047462033,,,1.8268974472738797,1.6488069501762455,
361,COSJ095954+020539,S01,BUXXXX,149.97783540241764,2.0942929799845347,0.8998000025749207,0.899,10.30823,0.5455535797604095,21.105243427659858,20.62986270925267,18.41901685171368,18.782375599810205,23.159979293148915,22.950762671430216,21.46839300670398,22.159062715758004,4.132812176147689,4.383519801668425,4.206013988020836,4.508481351480056
362,COSJ095948+022859,S01,BUXXXX,149.95119135137986,2.4830944706487017,0.7383183240890503,0.7201,11.06475,0.48127179072114007,19.009519480884606,18.519460060277645,16.15937098190563,16.830569572393458,25.203556128690114,24.42178078314202,23.0050583847807,24.584040337690013,1.6927283390543983,1.8744072479735867,1.6476964265436318,1.5272136618319614
363,COSJ095937+023754,S01,BUXXXX,149.9061271159173,2.631908807063149,-99.0,1.5602,9.62787,,,,,,,,,,,,,
364,COSJ095927+020315,S01,BUXXXX,149.86302202548686,2.054210205982969,-99.0,2.9269,10.77801,,,,,,,,,,,,,
365,COSJ100152+022504,S01,BUUXXX,150.470603031639,2.417932160344837,-99.0,2.7093,11.03021,0.47868180229628593,24.77772195956328,23.39211107933018,19.864399632245096,19.216696944985436,inf,25.607046697860742,23.975615141693517,23.246976650717343,nan,3.134737446078281,2.971461745059861,2.6555866861104893
366,COSJ100134+022039,S01,BUUXXX,150.39210367858124,2.344240127664909,-99.0,0.4242,9.03885,,,,,,,,,,,,,
367,COSJ100109+015549,S01,BUUXXX,150.29060103469456,1.9305324811045248,-99.0,0.6159,10.19917,0.4886662191054894,21.032999638576733,20.57303694211906,18.48946816922475,19.1262987858181,24.176721793157267,23.966782952752737,22.780091270929006,23.254654534573664,2.280626084600102,2.013616546549318,2.2690751334618513,2.363169059016582
368,COSJ100103+015747,S01,BUUXXX,150.26575933757266,1.9630650373397884,0.932299256324768,0.9196,11.45,,,,,,,,,,,,,
369,COSJ100101+020120,S01,BUUXXX,150.25737799970392,2.0223887403106993,-99.0,1.2032,9.55664,0.6215934140143581,22.039749222746494,21.774286393229673,19.65720082487648,19.543259827156422,24.147923960102354,23.198348091783245,23.103725464610257,22.84869815062544,3.0013122526187845,3.910020243535638,3.8445704201898097,3.546051223658427
370,COSJ100031+020046,S01,BUUXXX,150.13009100792632,2.012904452802781,0.9824000000953674,0.96,8.69633,0.2131488607925947,22.78352169974051,22.860808708400768,20.721847206691816,21.308915758137452,23.560769901150834,23.772787556844733,23.70316010012411,24.563234706648505,1.8638071417254012,2.012518103634278,2.365859972119654,2.0287770507991656
371,COSJ100017+023020,S01,BUUXXX,150.07281530848917,2.50573559734544,0.9599000215530396,0.9983,10.95,,,,,,,,,,,,,
372,COSJ100016+022131,S01,BUUXXX,150.06722123944033,2.3586556534938907,0.6600000262260437,0.6605,9.44991,0.43416214040398865,21.007027948725664,20.961784054483864,19.178437400592465,19.708998734815445,23.956523794799672,23.772987986557656,23.307656957896967,24.34468481044865,2.5348077167003575,2.462377885799275,2.6109999780006574,2.9407149088843627
373,COSJ100010+022601,S01,BUUXXX,150.04249816885013,2.4338174490327873,0.3382999897003174,0.3321,10.17976,0.51387863794706,19.364983425549127,18.87946478182402,16.938405850670982,17.557096499595673,21.684670449717533,21.35777076302192,19.485370094995073,19.895834980942436,3.286138771258453,3.399504811921094,3.0115845955292024,3.042541750848153
374,COSJ100007+015240,S01,BUUXXX,150.03200842336827,1.8777802873118628,-99.0,-99.0,-99.0,0.3698990983879125,22.748285679839576,22.531253325859645,20.566669495272293,20.612485022031,25.131372124659908,24.68369708951832,24.20192640527426,24.909025440782017,1.9679371033235364,1.6730258206411535,2.7031189812561647,3.6273850538650065
375,COSJ100002+021136,S01,BUUXXX,150.00954011354509,2.193369173380559,-99.0,2.1768,10.28099,0.5195857382932344,22.397412151073492,21.980339597272348,19.860349698714668,19.496893564428113,25.405798305879504,23.076111386995166,22.57947697212088,22.36882904661832,1.7524207811509964,2.24104653514181,2.05838941224773,2.3383918662935983
376,COSJ095956+023353,S01,BUUXXX,149.98378048700647,2.564968460940348,-99.0,0.7025,9.8048,,,,,,,,,,,,,
377,COSJ095948+015722,S01,BUUXXX,149.95070237368247,1.9562436520485265,-99.0,1.4066,9.65166,0.33383804393201844,22.70719040867955,22.4152623396527,19.8350635079423,19.214882827285173,25.577538022659986,23.77760678444372,21.88945567504404,21.164068021689673,2.739087166674164,3.734723638138878,3.5818817725372676,3.7871844767303258
378,COSJ095939+020309,S01,BUUXXX,149.91603029932028,2.0525057518234395,0.3630000054836273,0.3368,8.80432,0.5092091651417965,21.462876335084065,21.322022604491313,19.869208041971383,20.479193613623593,24.66156897193311,24.498194605583667,24.52421259977371,24.56485184783666,2.4100301519159326,2.380725843766038,2.818147902659279,2.3831366504111506
379,COSJ095929+020914,S01,BUUXXX,149.87381528423296,2.153937664680936,0.9372000098228456,0.9301,9.85016,0.33144512119948166,21.597592768102682,21.152248142305194,18.94301108991999,19.146744324133387,22.57955361519911,22.932492051885998,21.813859639705587,22.02437835427826,2.0723506400068943,1.8870879783087107,2.4777887972591732,2.35952483135946
380,COSJ095929+015348,S01,BUUXXX,149.87112818905678,1.8967789647011413,0.132416158914566,0.105,8.70149,0.45450670872255344,18.98519099849369,19.042501018765346,17.850008942719164,18.518490324592477,23.014433706348726,22.74942028112299,21.703412047170296,21.99838051226607,2.044006971838205,2.1561085864185614,2.070858582786042,2.6201634309934185
381,COSJ095921+020218,S01,BUUXXX,149.83954433213523,2.0385115133614544,-99.0,1.4046,10.95,0.48497364238618895,20.69031779044253,20.26180196901262,17.80657981054665,17.722178676377762,25.662586417328626,24.9346740472756,23.23853022587128,23.59438874136798,1.9847951745761763,2.184930960620066,2.468613281960448,2.4606306714373845
382,COSJ095916+022021,S01,BUUXXX,149.8199591864116,2.3393572660278754,0.4904303252696991,0.4755,11.14065,,,,,,,,,,,,,
383,COSJ095913+021702,S01,BUUXXX,149.80434251903768,2.2839970139520194,2.0367000102996826,2.0379,9.56337,0.27447926458126953,22.915015194180448,22.8809089652155,20.93189084280845,20.326150683679934,22.894561107825584,22.76546412581173,22.028527614366624,22.449325221452565,3.1350646739493184,3.1199480429379793,3.182297752320569,3.14350781797019
384,COSJ100057+015056,S01,BUUUXX,150.24149090898067,1.849084441790763,1.0539000034332275,0.9982,9.85591,0.4687570907007493,22.13152740794451,21.90018122586938,19.819628446523254,19.960378456613185,25.288229714572253,24.932395596000035,23.487463443241495,23.68087745828893,2.323447756881248,2.900881843333718,3.1011120141384367,3.1265974705401978
385,COSJ100055+021413,S01,BUUUXX,150.23004393480036,2.237013196165413,0.1178999990224838,0.1194,7.84897,0.8958197595579332,21.52805521089079,21.435880093351145,20.511881286584618,21.166802573767683,24.790267294257614,24.461896121386594,23.689031213385345,24.136248446812154,2.839221192113419,3.209859849269929,2.6702872424042967,2.826197821326112
386,COSJ100045+015244,S01,BUUUXX,150.1915373391557,1.879114419099557,-99.0,1.169,9.79597,0.4939993296343838,22.180511530950724,21.978867293936602,20.0574754836883,20.10388798620599,25.2796153610326,25.436764272059087,24.457558003463962,24.25478182817127,3.968740977569254,4.858692905995255,8.682267344876582,6.626061573028787
387,COSJ095857+020404,S01,BUUUXX,149.73997122741994,2.067780922776059,nan,1.6746,9.91677,0.5990117597020482,,23.168514716783662,20.10789562453163,19.041596483817777,,24.099794590626406,21.138391686041146,20.63680697731351,,2.9869563158629213,3.068817429080714,3.238610133164817
388,COSJ095857+020404,S01,BUUUXXX,149.73997122741994,2.067780922776059,,,9.91677,,,,,,,,,,,,,
389,COSJ100127+022709,S01,BUUUUX,150.3639554582739,2.452705871780149,-99.0,1.252,9.50925,0.9315031882646659,22.34274095535033,22.490765534215562,19.71325829957636,19.37998854396039,inf,26.57217292580553,25.202273596095456,45.65633809660385,nan,2.2472495010357427,1.7923161321626166,1.746133245476878
390,COSJ100036+015220,S01,BUUUUX,150.15206575785652,1.872323186440598,0.5799000263214111,0.5752,9.77341,0.2899955037161974,19.475546416518384,19.28943808192091,17.56536945424224,18.13520473667349,21.887734004233675,21.23426167385541,20.925574571177997,21.44202012093372,2.5178347738463067,2.6971913007806654,3.000569602891102,3.445155319676932
391,COSJ095956+021920,S01,BUUUUX,149.9874967759706,2.3222452262271034,0.9370999932289124,0.9442,10.8122,0.32200182799033517,20.335227156291687,19.86248186708329,17.391313081008867,17.656892992371645,24.96043348606622,24.80723916030923,23.972180338252002,24.242585125790796,1.508977367135828,1.4613399390242465,1.9349405282566319,1.7483977296292905
392,COSJ100051+015724,S00,XXXXXX,150.21589236088155,1.9568023876048963,0.5726000070571899,0.657,10.10017,,,,,,,,,,,,,
393,COSJ100048+015412,S00,XXXXXX,150.2032839702124,1.9034759342500918,nan,1.1825,9.97272,,,,,,,,,,,,,
394,COSJ100045+014712,S00,XXXXXX,150.18916527438202,1.7867510129869175,0.8088261485099792,0.8119,10.91293,,,,,,,,,,,,,
395,COSJ100021+014915,S00,XXXXXX,150.09076989092364,1.8210957609293217,0.993812084197998,0.9449,10.41762,0.4529115732314786,21.288818954673964,21.003356307055643,18.269907599057568,18.189769902201736,21.540718148279584,20.41313545596241,18.559710496295445,18.054049549238755,3.044219200176752,3.1590692447699458,3.685529678659316,3.8226004024022404
396,COSJ095959+020105,S00,XXXXXX,149.9999859166456,2.0183084163460245,-99.0,1.2339,9.77354,,,,,,,,,,,,,
397,COSJ095846+020304,S00,XXXXXX,149.6922047938824,2.0513705168249854,1.001753330230713,0.9907,10.99964,,,,,,,,,,,,,
398,COSJ100125+020326,S00,UXXXXX,150.3582335063426,2.0572313835591043,0.8169999718666077,0.86,9.81162,,,,,,,,,,,,,
399,COSJ100105+015027,S00,UXXXXX,150.2737820505438,1.8409144272871276,0.2476079165935516,0.2409,11.25139,,,,,,,,,,,,,
400,COSJ100054+014602,S00,UXXXXX,150.22830144957695,1.7673077135311048,0.3498865664005279,0.3356,10.45,,,,,,,,,,,,,
401,COSJ100049+014721,S00,UXXXXX,150.20686088689524,1.7893535420797733,nan,0.3253,8.54995,,,,,,,,,,,,,
402,COSJ100033+015039,S00,UXXXXX,150.1381056354295,1.8442383564315241,-99.0,0.5615,8.90348,,,,,,,,,,,,,
403,COSJ100031+020113,S00,UXXXXX,150.13083053735633,2.0203069566215452,1.4390000104904177,2.1484,11.14999,,,,,,,,,,,,,
404,COSJ100030+014754,S00,UXXXXX,150.12613798649954,1.798423647257745,-99.0,1.1901,10.46647,,,,,,,,,,,,,
405,COSJ100016+020956,S00,UXXXXX,150.0680726583664,2.1656231792053298,0.9312999844551086,1.5728,11.35161,,,,,,,,,,,,,
406,COSJ100013+023205,S00,UXXXXX,150.05826509560208,2.5348380167255793,0.642799973487854,0.6598,10.65002,0.6639222809847679,19.498007401904125,19.115346611315324,16.75254273924619,17.391422560989085,25.23698377034725,24.458369958717075,23.15674688641527,24.818995915877867,1.8651093066467401,2.3670290116617276,2.1940462845451982,1.5821520984871404
407,COSJ100010+023549,S00,UXXXXX,150.04517257527792,2.597030037111893,nan,0.9,8.62736,,,,,,,,,,,,,
408,COSJ100010+021022,S00,UXXXXX,150.04317074968867,2.1728030406005527,1.232200026512146,1.2101,9.50013,,,,,,,,,,,,,
409,COSJ100141+022159,S00,UUXXXX,150.42292405955658,2.366499839351908,,,,1.0866641453345751,,18.747532754812678,17.10630945384174,17.384461375070888,,23.255402758319995,21.62805994549327,21.490964972899818,,5.45062511825782,4.377531277885178,4.477007037747526
410,COSJ100109+015436,S00,UUXXXX,150.2887172053108,1.9100547435737425,0.2185616046190261,0.2099,10.03917,,,,,,,,,,,,,
411,COSJ100108+014922,S00,UUXXXX,150.28347348225924,1.8229853993039007,-99.0,1.6261,9.78234,0.5913422288487202,21.889452519860026,21.776463438274423,19.99609934191934,19.88226291900948,25.003166209809812,24.720952890246462,23.37000708509341,22.74599445045588,1.3332745706965596,3.5157032496606355,2.608098755339804,2.5135207897301433
412,COSJ100103+015207,S00,UUXXXX,150.26527756287697,1.8686578384791268,0.5299999713897705,0.5127,11.09951,0.7904203340370174,18.679434866775757,18.125249738741644,16.0353847601033,16.687353878645375,23.988593541406093,23.672471377929245,22.89371164904686,23.98452620796005,1.7437899159045585,1.736402274229094,1.6520282863842473,1.6522449911814594
413,COSJ100050+015421,S00,UUXXXX,150.2108072977782,1.9060144946054152,-99.0,0.4454,11.0443,,,,,,,,,,,,,
414,COSJ100049+021945,S00,UUXXXX,150.20571963555142,2.3292329260482285,-99.0,1.498,10.10019,,,,,,,,,,,,,
415,COSJ100049+014829,S00,UUXXXX,150.2070313382024,1.8082528232804507,1.242900013923645,1.3635,9.70862,,,,,,,,,,,,,
416,COSJ100012+023351,S00,UUXXXX,150.0508302871284,2.5643065812835806,-99.0,3.1692,10.48781,,,,,,,,,,,,,
417,COSJ100005+021159,S00,UUXXXX,150.0220187376365,2.1998053067210304,0.9585000276565552,1.6661,10.36871,,,,,,,,,,,,,
418,COSJ095951+023722,S00,UUXXXX,149.9656393731617,2.623025919357536,-99.0,0.7158,10.35001,1.1862932462143054,20.394831840625713,20.072498564857014,18.081525912940258,18.583902270257177,24.145107659170876,23.911987861104713,23.53745282274668,23.81669367395854,2.1331766682306745,2.1922947763325755,2.044421594799655,2.6023936947566724
419,COSJ095950+020013,S00,UUXXXX,149.96183506717577,2.00370684198093,0.3890228271484375,0.3602,10.75,0.3169280558605908,17.693692072879756,17.26674198813452,15.501352878930955,16.101469098241747,23.66833167716124,23.137427802160943,21.659951048226013,22.275422425762514,1.3889393539567325,1.444801246936032,1.7236044323329027,1.7772246525033966
420,COSJ095941+023210,S00,UUXXXX,149.92299580711818,2.536189008997462,0.8813999891281128,0.8803,9.39548,0.44676022745869076,22.468574868809114,22.346772072784702,20.280868730575285,20.754491638347655,25.398198952489647,24.74848362410817,24.20150424939243,24.92951386422275,2.0003279171441135,2.1735144252795267,1.9214874443096186,2.0736411626203233
421,COSJ095920+020558,S00,UUXXXX,149.8344865219039,2.099581763630957,-99.0,0.9704,10.29911,,,,,,,,,,,,,
422,COSJ095855+015828,S00,UUXXXX,149.7319968818621,1.9744912570023967,0.7482758164405823,0.7425,11.15,1.436502499156812,18.697885738120235,18.314290172078685,15.92634745294547,16.65846033902194,25.246498026717084,24.812281876788514,22.74727307441831,23.85608694280348,4.1009064190155575,4.125844501157713,4.156747000118407,4.169680019710005
423,COSJ100030+021410,S00,UUUXXY,150.12565438181724,2.2361338379674285,0.5602999925613403,0.516,9.9507,,,,,,,,,,,,,
424,COSJ100123+022005,S00,UUUXXX,150.3462872089224,2.3348649129915473,nan,-99.0,-99.0,0.34791963180713076,24.299522827235368,23.124936238627235,19.01601066393044,19.063176013785544,inf,inf,22.427576236845645,21.225187139970593,nan,nan,2.535423843083437,2.2323556346684454
425,COSJ100120+022426,S00,UUUXXX,150.33646249600727,2.40729061827256,-99.0,0.603,9.50481,0.8891288472188016,21.612618422458794,21.37111869351929,19.311696750219024,19.98688619594592,43.862396975406654,25.849211966031724,inf,inf,1.7729920433052921,3.0607016451287437,nan,nan
426,COSJ100103+020433,S00,UUUXXX,150.26610308308983,2.07605947958806,1.0997999906539917,1.0303,9.0474,0.4203720671331628,21.808745622724796,21.74192359862088,20.205047118305355,20.24974213028069,22.417462204648007,21.79787708456892,21.710327494004034,22.72136965314149,2.157580299887925,3.613667667073795,3.167570377150357,2.9887781454873443
427,COSJ095953+022200,S00,UUUXXX,149.97187538903754,2.3667683725871784,nan,-99.0,-99.0,0.5508406810597719,20.022236172430276,19.73549082365114,18.034498070563565,18.643065126180353,24.060046588807676,23.35423815777985,22.812775009099855,23.03575227305684,2.7035831985990013,2.8246567610744022,2.701945058058673,2.5811210094745833
428,COSJ095953+015437,S00,UUUXXX,149.9734120148511,1.9104664779807807,1.4693000316619873,1.6232,10.9,,,,,,,,,,,,,
429,COSJ095952+020313,S00,UUUXXX,149.97069103684703,2.0538751637924846,-99.0,1.0592,9.64953,2.0581935264085653,,20.992453118132374,19.649811685407094,19.90690828579418,,inf,24.329813220334568,24.707530198952902,,nan,3.2374478161849987,4.308207879201451
430,COSJ095927+021005,S00,UUUXXX,149.86519907992968,2.168083897668038,0.5952000021934509,0.5941,9.27314,0.5161973415160451,21.079802648147194,21.05903025037267,19.062666605472778,19.488278543823846,24.5642013769397,24.59934075366956,23.60072079137712,25.010348098441256,1.5537348072466228,1.7117200848531944,2.378428728337869,1.74626591317663
431,COSJ100116+022235,S00,UUUUXX,150.31712203695375,2.376585088703147,nan,1.7579,10.91728,0.39544176728235764,22.37351734688979,21.20336566794004,18.777326528197747,18.348655860998683,inf,inf,25.173654270670998,24.17998378477032,nan,nan,2.4775258891236596,1.7063961141357826
432,COSJ100030+014853,S00,UUUUXX,150.12849039308017,1.8149933654797406,1.978399991989136,1.6548,9.73248,,,,,,,,,,,,,
433,COSJ095941+021432,S00,UUUUXX,149.92478082918853,2.242476044577904,-99.0,1.1063,9.86934,0.5208854319722669,21.908973479052374,21.590517302224605,19.368473694633746,19.510768810184363,25.22317979293866,25.069486974446104,24.502561942779348,23.767453197336224,1.3501309484437385,1.5403778147562284,2.4316277017241097,2.302860009932514
434,COSJ095940+023802,S00,UUUUXX,149.91729693772012,2.633927439350217,0.8618999719619751,0.9298,10.44511,0.4805189874818366,20.952583862932034,,18.514285887989622,18.702570969970633,23.332941831033295,,21.606455515842505,21.989379083473338,2.562218728979315,,2.834491818857307,2.758221653845987
435,COSJ100004+023543,S00,UUUUUU,150.01914095346493,2.5954355079791744,,,,0.6437508661238633,,18.2538588024291,16.527258056413466,17.204397469082096,,21.854194254012228,20.212705994256986,21.246763515870537,,2.4107057674633334,2.5597245836492326,2.687772541963349
436,COSJ100047+022931,P18,,150.19655196267485,2.4920035370425757,,,,,,,,,,,,,,,,
437,COSJ100022+021801,P18,,150.09505720952853,2.3004958169308836,,,,,,,,,,,,,,,,
438,COSJ095934+020633,P18,,149.89478990698768,2.109369633329365,,,,,,,,,,,,,,,,
439,COSJ095925+020643,P18,,149.85617118816407,2.1121306396072335,,,,,,,,,,,,,,,,
440,COSJ095857+015949,P18,,149.73771316482984,1.9970829745733698,,,,,,,,,,,,,,,,
